https://github.com/CyanogenMod/android_frameworks_base/commit/15fd4f9caea01e53725086e290d3b35ec4bd4cd9,packages.Keyguard.src.com.android.keyguard.KeyguardAbsKeyInputView,188,35,200,12,9,6,36,1,1,1,200,12,9,6,36,1,1,1,200,12,6,6,36,1,1,1,200,12,6,6,36,1,1,1
https://github.com/CyanogenMod/android_frameworks_base/commit/15fd4f9caea01e53725086e290d3b35ec4bd4cd9,packages.Keyguard.src.com.android.keyguard.KeyguardSimPinView,318,44,330,12,0,3,46,2,0,0,330,12,0,3,46,2,0,0,332,14,2,1,46,2,0,0,332,14,2,1,46,2,0,0
https://github.com/CyanogenMod/android_frameworks_base/commit/4587c32ab8a1c8e2169e4f93491a8c927216a6ab,packages.SystemUI.src.com.android.systemui.usb.StorageNotification,256,19,268,12,26,7,20,1,2,1,268,12,26,7,20,1,2,1,271,15,24,4,20,1,4,1,271,15,24,4,20,1,4,1
https://github.com/CyanogenMod/android_frameworks_base/commit/658a918eebcbdeb4f920c2947ca8d0e79ad86d89,packages.SystemUI.src.com.android.systemui.statusbar.phone.PhoneStatusBar,4093,553,4382,289,26,7,559,6,0,0,4382,289,26,7,559,6,0,0,4387,294,9,2,559,6,0,0,4387,294,9,2,559,6,0,0
https://github.com/CyanogenMod/android_frameworks_base/commit/76331570e68446c17e4ff5287f5b7b2b6b472895,packages.Keyguard.src.com.android.keyguard.KeyguardUpdateMonitor,1223,178,1227,4,26,7,179,1,1,1,1227,4,26,7,179,1,1,1,1230,7,8,4,179,1,1,1,1230,7,8,4,179,1,1,1
https://github.com/CyanogenMod/android_frameworks_base/commit/76331570e68446c17e4ff5287f5b7b2b6b472895,packages.SystemUI.src.com.android.systemui.keyguard.KeyguardViewMediator,1196,171,1227,31,8,3,173,2,0,0,1227,31,8,3,173,2,0,0,1228,32,7,2,173,2,0,0,1228,32,7,2,173,2,0,0
https://github.com/CyanogenMod/android_frameworks_base/commit/96a2c3410f3c71d3ab20857036422f1d64c3a6d3,services.core.java.com.android.server.power.PowerManagerService,2872,348,2911,39,14,12,352,4,1,1,2911,39,14,12,352,4,1,1,2919,47,4,4,352,4,1,1,2919,47,4,4,352,4,1,1
https://github.com/CyanogenMod/android_frameworks_base/commit/f166866cd68efa963534c5bc7fc9ca38e4aa2838,core.java.android.text.format.DateFormat,403,41,430,27,11,10,42,1,1,1,430,27,11,10,42,1,1,1,440,37,5,0,43,2,0,0,440,37,5,0,43,2,0,0
https://github.com/CyanogenMod/android_frameworks_base/commit/f166866cd68efa963534c5bc7fc9ca38e4aa2838,packages.SettingsProvider.src.com.android.providers.settings.DatabaseHelper,2002,55,2047,45,1,3,57,2,0,0,2047,45,1,3,57,2,0,0,2048,46,1,2,57,2,0,0,2048,46,1,2,57,2,0,0
https://github.com/CyanogenMod/android_frameworks_base/commit/f1b8ae1c44e6ba46118c2f66eae1725259acdccc,core.java.com.android.internal.widget.LockPatternUtils,1455,184,1465,10,67,8,185,1,1,1,1465,10,67,8,185,1,1,1,1468,13,41,5,185,1,2,1,1468,13,41,5,185,1,2,1
https://github.com/CyanogenMod/android_frameworks_base/commit/f1b8ae1c44e6ba46118c2f66eae1725259acdccc,core.java.com.android.internal.widget.LockPatternView,944,141,979,35,40,12,145,4,1,1,979,35,40,12,145,4,1,1,981,37,15,10,145,4,1,1,981,37,15,10,145,4,1,1
https://github.com/FasterXML/jackson-databind/commit/cfe88fe3fbcc6b02ca55cee7b1f4ab13e249edea,src.main.java.com.fasterxml.jackson.databind.type.TypeFactory,774,67,830,56,57,10,72,5,1,0,830,56,62,10,72,5,1,0,835,61,23,5,72,5,1,0,835,61,23,5,72,5,1,0
https://github.com/HdrHistogram/HdrHistogram/commit/0e65ac4da70c6ca5c67bb8418e67db914218042f,src.main.java.org.HdrHistogram.HistogramLogProcessor,102,19,210,108,6,4,21,2,0,0,210,108,6,4,21,2,0,0,212,110,3,2,21,2,0,0,212,110,3,2,21,2,0,0
