https://github.com/CyanogenMod/android_frameworks_base/commit/76331570e68446c17e4ff5287f5b7b2b6b472895,packages.SystemUI.src.com.android.systemui.keyguard.KeyguardViewMediator,1196,171,1228,32,1,2,173,2,0,0,1230,34,0,0,173,2,0,0
https://github.com/CyanogenMod/android_frameworks_base/commit/96a2c3410f3c71d3ab20857036422f1d64c3a6d3,services.core.java.com.android.server.power.PowerManagerService,2872,348,2920,48,3,3,352,4,1,1,2919,47,5,4,352,4,1,1
https://github.com/CyanogenMod/android_frameworks_base/commit/f166866cd68efa963534c5bc7fc9ca38e4aa2838,core.java.android.text.format.DateFormat,403,41,436,33,4,4,43,2,0,0,432,29,8,8,42,1,1,1
https://github.com/CyanogenMod/android_frameworks_base/commit/f166866cd68efa963534c5bc7fc9ca38e4aa2838,packages.SettingsProvider.src.com.android.providers.settings.DatabaseHelper,2002,55,2050,48,0,0,57,2,0,0,2049,47,2,1,57,2,0,0
https://github.com/CyanogenMod/android_frameworks_base/commit/f1b8ae1c44e6ba46118c2f66eae1725259acdccc,core.java.com.android.internal.widget.LockPatternUtils,1455,184,1466,11,8,7,185,1,1,1,1467,12,11,6,185,1,1,1
https://github.com/CyanogenMod/android_frameworks_base/commit/f1b8ae1c44e6ba46118c2f66eae1725259acdccc,core.java.com.android.internal.widget.LockPatternView,944,141,982,38,11,9,145,4,1,1,988,44,7,3,146,5,0,0
https://github.com/FasterXML/jackson-databind/commit/cfe88fe3fbcc6b02ca55cee7b1f4ab13e249edea,src.main.java.com.fasterxml.jackson.databind.type.TypeFactory,774,67,830,56,11,10,71,4,1,1,830,56,14,10,71,4,1,1
https://github.com/HdrHistogram/HdrHistogram/commit/0e65ac4da70c6ca5c67bb8418e67db914218042f,src.main.java.org.HdrHistogram.HistogramLogProcessor,102,19,213,111,3,1,21,2,0,0,211,109,3,3,21,2,0,0
https://github.com/JetBrains/MPS/commit/61b5decd4a4e5e6bbdea99eb76f136ca10915b73,editor.editor-runtime.source.jetbrains.mps.nodeEditor.cellProviders.AbstractCellListHandler,130,21,144,14,6,6,23,2,1,1,142,12,8,8,23,2,1,1
https://github.com/JetBrains/MPS/commit/ce4b0e22659c16ae83d421f9621fd3e922750764,core.project.source.jetbrains.mps.project.AbstractModule,795,77,821,26,3,3,78,1,1,1,824,29,0,0,79,2,0,0
https://github.com/JetBrains/MPS/commit/ce4b0e22659c16ae83d421f9621fd3e922750764,core.project.source.jetbrains.mps.smodel.Generator,204,27,220,16,1,1,29,2,0,0,220,16,1,1,29,2,0,0
https://github.com/JetBrains/intellij-community/commit/04397f41107bd6de41b31d45a4e8e2ed65628bbe,java.java-impl.src.com.intellij.testIntegration.createTest.CreateTestAction,118,10,133,15,8,4,11,1,1,1,133,15,10,4,11,1,1,1
https://github.com/JetBrains/intellij-community/commit/138911ce88b05039242b8d1b2bb5b7a59008f5ee,platform.lang-impl.src.com.intellij.codeInsight.documentation.DocumentationComponent,867,126,944,77,0,0,128,2,0,0,943,76,0,1,128,2,0,0
https://github.com/JetBrains/intellij-community/commit/138911ce88b05039242b8d1b2bb5b7a59008f5ee,platform.util.src.com.intellij.util.ui.UIUtil,3694,393,3711,17,5,5,394,1,1,1,3711,17,5,5,394,1,1,1
https://github.com/JetBrains/intellij-community/commit/33b0ac3a029845f9c20f7f5967c03b31b24f3b4b,platform.indexing-api.src.com.intellij.util.indexing.FileBasedIndex,198,29,203,5,0,0,30,1,0,0,203,5,0,0,30,1,0,0
https://github.com/JetBrains/intellij-community/commit/33b0ac3a029845f9c20f7f5967c03b31b24f3b4b,platform.lang-impl.src.com.intellij.util.indexing.FileBasedIndexImpl,2721,280,2725,4,0,0,281,1,0,0,2725,4,0,0,281,1,0,0
https://github.com/JetBrains/intellij-community/commit/61215911ef28ca783c5106d7c01e74cf3000a866,plugins.svn4idea.src.org.jetbrains.idea.svn.commandLine.Command,227,47,245,18,0,0,50,3,0,0,244,17,0,1,50,3,0,0
https://github.com/JetBrains/intellij-community/commit/61215911ef28ca783c5106d7c01e74cf3000a866,plugins.svn4idea.src.org.jetbrains.idea.svn.commandLine.CommandUtil,237,20,254,17,5,5,21,1,1,1,252,15,7,7,21,1,1,1
https://github.com/JetBrains/intellij-community/commit/619a6012da868d0d42d9628460f2264effe9bdba,platform.lang-impl.src.com.intellij.ide.util.gotoByName.ChooseByNameBase,1591,204,1709,118,9,3,215,11,0,0,1707,116,12,5,215,11,0,0
https://github.com/JetBrains/intellij-community/commit/6905d569a1e39d0d7b1ec5ceee4f0bbe60b85947,python.educational.src.com.jetbrains.edu.courseFormat.Lesson,67,18,70,3,0,0,19,1,0,0,70,3,0,0,19,1,0,0
https://github.com/JetBrains/intellij-community/commit/6905d569a1e39d0d7b1ec5ceee4f0bbe60b85947,python.educational.src.com.jetbrains.edu.courseFormat.Task,206,30,209,3,0,0,31,1,0,0,209,3,0,0,31,1,0,0
https://github.com/JetBrains/intellij-community/commit/6b90205e9f7bbd1570f600d3812fd3efa1a0597e,platform.lang-impl.src.com.intellij.execution.console.RunIdeConsoleAction,232,29,255,23,0,0,31,2,0,0,255,23,2,0,31,2,0,0
https://github.com/JetBrains/intellij-community/commit/7dd55014f9840ce03867bb175cf37a4c151dc806,platform.platform-impl.src.com.intellij.openapi.options.ex.ConfigurableCardPanel,0,1,79,79,0,0,7,6,0,0,79,79,0,0,7,6,0,0
https://github.com/JetBrains/intellij-community/commit/7dd55014f9840ce03867bb175cf37a4c151dc806,platform.platform-impl.src.com.intellij.openapi.options.ex.ConfigurableWrapper,269,33,310,41,0,0,36,3,0,0,310,41,2,0,36,3,0,0
https://github.com/JetBrains/intellij-community/commit/7ed3f273ab0caf0337c22f0b721d51829bb0c877,python.educational.src.com.jetbrains.edu.stepic.EduStepicConnector,354,68,383,29,5,3,70,2,1,1,383,29,7,3,70,2,1,1
https://github.com/JetBrains/intellij-community/commit/8d7a26edd1fedb9505b4f2b4fe57b2d2958b4dd9,platform.vcs-impl.src.com.intellij.openapi.vcs.history.FileHistoryPanelImpl,1727,241,1862,135,10,11,249,8,0,0,1862,135,9,11,249,8,0,0
https://github.com/JetBrains/intellij-community/commit/97811cf971f7ccf6a5fc5e90a491db2f58d49da1,jps.jps-builders.src.org.jetbrains.jps.cmdline.BuildMain,225,21,231,6,1,1,22,1,0,0,232,7,0,0,22,1,0,0
https://github.com/JetBrains/intellij-community/commit/97811cf971f7ccf6a5fc5e90a491db2f58d49da1,jps.standalone-builder.src.org.jetbrains.jps.build.Standalone,183,17,188,5,0,3,18,1,0,0,187,4,0,4,18,1,0,0
https://github.com/JetBrains/intellij-community/commit/98ecc4cfd927f388645f6a6bc492c80868b1a11d,plugins.properties.src.com.intellij.lang.properties.create.CreateResourceBundleDialogComponent,425,57,442,17,3,1,60,3,0,0,443,18,0,0,60,3,0,0
https://github.com/JetBrains/intellij-community/commit/9fbf6b852bd9766060307aff960fb597d55e24d3,platform.util.src.com.intellij.util.io.CachingEnumerator,22,10,108,86,4,5,13,3,1,1,108,86,5,5,13,3,1,1
https://github.com/JetBrains/intellij-community/commit/a9379ee529ed87e28c0736c3c6657dcd6a0680e4,platform.util.src.com.intellij.openapi.util.io.FileUtil,1891,146,1985,94,6,6,149,3,1,1,1982,91,13,9,149,3,1,1
https://github.com/JetBrains/intellij-community/commit/a9379ee529ed87e28c0736c3c6657dcd6a0680e4,platform.util.testSrc.com.intellij.openapi.util.io.FileUtilHeavyTest,237,33,240,3,0,0,34,1,0,0,240,3,0,0,34,1,0,0
https://github.com/JetBrains/intellij-community/commit/a97341973c3b683d62d1422e5404ed5c7ccf45f8,plugins.javaFX.javaFX-CE.testSrc.org.jetbrains.plugins.javaFX.fxml.JavaFXRenameTest,93,12,97,4,0,0,13,1,0,0,97,4,0,0,13,1,0,0
