url,RMD,GTG,GTS,IJM,MTD,GT2
https://github.com/apache/pig/commit/92dce401344a28ff966ad4cf3dd969a676852315,61.00,55.00,21.00,293.00,243.00,167.00
https://github.com/apereo/cas/commit/7fb0d1ce3b6583013e81ac05eb9afb15d20eab7f,9.00,210.00,4.00,5.00,9.00,7.00
https://github.com/assertj/assertj/commit/b36ab386559d04db114db8edd87c8d4cbf850c12,42.00,2366.00,24.00,22.00,6024.00,43.00
https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9,20.00,441.00,4.00,14.00,16.00,17.00
https://github.com/bitcoinj/bitcoinj/commit/95bfa40630e34f6f369e0055d9f37f49bca60247,69.00,36.00,19.00,30.00,396.00,43.00
https://github.com/brettwooldridge/HikariCP/commit/cd8c4d578a609bdd6395d3a8c49bfd19ed700dea,2.00,54.00,1.00,2.00,3.00,2.00
https://github.com/brettwooldridge/HikariCP/commit/e19c6874431dc2c3046436c2ac249a0ab2ef3457,12.00,28.00,5.00,8.00,34.00,11.00
https://github.com/brianfrankcooper/YCSB/commit/0b024834549c53512ef18bce89f60ef9225d4819,68.00,794.00,18.00,33.00,190.00,37.00
https://github.com/bumptech/glide/commit/0d4b27952751de0caab01774048c3e0ec74824ce,12.00,255.00,6.00,18.00,30.00,21.00
https://github.com/checkstyle/checkstyle/commit/5a9b7249e3d092a78ac8e7d48aeeb62bf1c44e20,20.00,165.00,2.00,4.00,6.00,4.00
https://github.com/checkstyle/checkstyle/commit/c9c475a6c7a8cb728ba1c091b386db46f11a781f,10.00,33.00,4.00,6.00,17.00,9.00
https://github.com/crashub/crash/commit/2801269c7e47bd6e243612654a74cee809d20959,8.00,144.00,2.00,5.00,3.00,6.00
https://github.com/datastax/java-driver/commit/3a0603f8f778be3219a5a0f3a7845cda65f1e172,12.00,395.00,2.00,3.00,10.00,5.00
https://github.com/deeplearning4j/deeplearning4j/commit/3325f5ccd23f8016fa28a24f878b54f1918546ed,29.00,215.00,8.00,13.00,78.00,32.00
https://github.com/deeplearning4j/deeplearning4j/commit/3d080545362794ac5ab63a6cf1bdfb523a0d92a5,3.00,19.00,1.00,4.00,3.00,2.00
https://github.com/deeplearning4j/deeplearning4j/commit/c50064efb325b0c94cc62788b4c8935b7c39ac40,29.00,936.00,9.00,104.00,64.00,43.00
https://github.com/deeplearning4j/deeplearning4j/commit/d4992887291cc0a7eeda87ad547fa9e1e7fda41c,91.00,34.00,26.00,39.00,541.00,69.00
https://github.com/dreamhead/moco/commit/55ffa2f3353c5dc77fe6b790e5e045b76a07a772,8.00,425.00,3.00,30.00,11.00,15.00
https://github.com/dropwizard/metrics/commit/4c6ab3d77cc67c7a91155d884077520dcf1509c6,31.00,62.00,10.00,17.00,99.00,21.00
https://github.com/eclipse/jetty.project/commit/837d1a74bb7d694220644a2539c4440ce55462cf,91.00,137.00,26.00,41.00,477.00,118.00
https://github.com/fabric8io/fabric8/commit/8127b21a220ca677c4e59961d019e7753da7ea6e,98.00,468.00,19.00,34.00,448.00,67.00
https://github.com/fabric8io/fabric8/commit/9e61a71540da58c3208fd2c7737f793c3f81e5ae,39.00,1022.00,5.00,39.00,19.00,22.00
https://github.com/fabric8io/fabric8/commit/e068eb7f484f24dee285d29b8a910d9019592020,114.00,50.00,21.00,120.00,499.00,69.00
https://github.com/facebook/buck/commit/6c93f15f502f39dff99ecb01b56dcad7dddb0f0d,16.00,194.00,7.00,12.00,38.00,20.00
https://github.com/facebook/buck/commit/7e104c3ed4b80ec8e9b72356396f879d1067cc40,225.00,148.00,12.00,24.00,104.00,144.00
https://github.com/facebook/buck/commit/84b7b3974ae8171a4de2f804eb94fcd1d6cd6647,7.00,228.00,3.00,5.00,9.00,11.00
https://github.com/facebook/buck/commit/a1525ac9a0bb8f727167a8be94c81a3415128ef4,9.00,562.00,3.00,15.00,13.00,11.00
https://github.com/facebook/buck/commit/ecd0ad5ab99b8d14f28881cf4f49ec01f2221776,1749.00,218.00,9.00,22.00,113.00,39.00
https://github.com/facebook/buck/commit/f26d234e8d3458f34454583c22e3bd5f4b2a5da8,33.00,118.00,11.00,17.00,142.00,49.00
https://github.com/geoserver/geoserver/commit/07c26a3a1dd6fcc2494c2d755ee5a2753e0df87c,6.00,255.00,3.00,7.00,8.00,10.00
https://github.com/glyptodon/guacamole-client/commit/ce1f3d07976de31aed8f8189ec5e1a6453f4b580,12.00,780.00,4.00,46.00,16.00,24.00
https://github.com/glyptodon/guacamole-client/commit/ebb483320d971ff4d9e947309668f5da1fcd3d23,12.00,786.00,4.00,46.00,15.00,25.00
https://github.com/go-lang-plugin-org/go-lang-idea-plugin/commit/0b93231025f51c7ec62fd8588985c5dc807854e4,55.00,645.00,4.00,7.00,12.00,20.00
https://github.com/google/auto/commit/8fc60d81fe0e46e7e5c96e71d4a93fcadc6bde4f,124.00,535.00,5.00,9.00,36.00,22.00
https://github.com/google/closure-compiler/commit/5a853a60f93e09c446d458673bc7a2f6bb26742c,1280.00,313.00,6.00,30.00,15.00,24.00
https://github.com/google/guava/commit/5bab9e837cf273250aa26702204f139fdcfd9e7a,126.00,1409.00,19.00,30.00,216.00,39.00
https://github.com/google/truth/commit/1768840bf1e69892fd2a23776817f620edfed536,260.00,222.00,102.00,41.00,645.00,31.00
https://github.com/google/truth/commit/200f1577d238a6d3fbcf99cb2a2585b2071214a6,41.00,419.00,9.00,14.00,55.00,20.00
https://github.com/gradle/gradle/commit/3a7ccf5a252077332b9505acb22f190745f726f7,79.00,591.00,11.00,36.00,135.00,71.00
https://github.com/gradle/gradle/commit/681dc6346ce3cf5be5c5985faad120a18949cee0,18.00,23.00,4.00,111.00,25.00,29.00
https://github.com/gradle/gradle/commit/b1fb1192daa1647b0bd525600dd41063765eca70,12.00,438.00,3.00,13.00,11.00,11.00
https://github.com/gradle/gradle/commit/f394599bf1423be0be2d5822ed7f1271d2841225,2.00,20.00,1.00,1.00,1.00,2.00
https://github.com/greenrobot/greenDAO/commit/d6d9dd4365387816fda6987a4ad9b679c27e72a3,1.00,4.00,0.00,2.00,1.00,0.00
https://github.com/gwtproject/gwt/commit/e0dda9f61b7c409944c4734edf75b108e0288f59,15.00,200.00,8.00,7.00,24.00,13.00
https://github.com/hibernate/hibernate-orm/commit/0b6ea757e34a63b1421b77ed5fbb61398377aab1,82.00,21.00,6.00,10.00,43.00,14.00
https://github.com/hibernate/hibernate-orm/commit/2b89553db5081fe4e55b7b34d636d0ea2acf71c5,42.00,125.00,4.00,72.00,27.00,32.00
https://github.com/hierynomus/sshj/commit/7c26ac669a4e17ca1d2319a5049a56424fd33104,2.00,24.00,1.00,7.00,3.00,2.00
https://github.com/iNPUTmice/Conversations/commit/e6cb12dfe414497b4317820497985c110cb81864,39.00,444.00,10.00,20.00,128.00,34.00
https://github.com/infinispan/infinispan/commit/03573a655bcbb77f7a76d8e22d851cc22796b4f8,153.00,1380.00,26.00,40.00,653.00,137.00
https://github.com/jOOQ/jOOQ/commit/227254cf769f3e821ed1b2ef2d88c4ec6b20adea,441.00,110.00,91.00,119.00,4527.00,217.00
https://github.com/jOOQ/jOOQ/commit/58a4e74d28073e7c6f15d1f225ac1c2fd9aa4357,223.00,6370.00,100.00,140.00,3745.00,173.00
https://github.com/jayway/rest-assured/commit/7cac88b9a28efc05bdc60e585e3291862ffc9da1,26.00,10.00,9.00,23.00,89.00,30.00
https://github.com/jboss-developer/jboss-eap-quickstarts/commit/983e0e0e22ab5bd2c6ea44235518057ea45dcca9,2.00,34.00,1.00,2.00,3.00,1.00
https://github.com/jline/jline2/commit/80d3ffb5aafa90992385c17e8338c2cc5def3cec,307.00,43.00,43.00,72.00,1714.00,83.00
https://github.com/junit-team/junit5/commit/6b575f2ee5f02288a774ff0a85ce3a3e3cb6946f,67.00,1440.00,4.00,22.00,39.00,54.00
https://github.com/k9mail/k-9/commit/9d44f0e06232661259681d64002dd53c7c43099d,767.00,2107.00,97.00,150.00,8068.00,312.00
https://github.com/kiegroup/drools/commit/7ffc62aa554f5884064b81ee80078e35e3833006,39.00,87.00,15.00,210.00,142.00,79.00
https://github.com/kiegroup/jbpm/commit/83cfa21578e63956bca0715eefee2860c3b6d39a,115.00,61.00,15.00,25.00,307.00,45.00
https://github.com/koush/AndroidAsync/commit/1bc7905b07821f840068089343e6b77a8686d1ab,41.00,967.00,13.00,24.00,154.00,48.00
https://github.com/kuujo/copycat/commit/19a49f8f36b2f6d82534dc13504d672e41a3a8d1,1461.00,1412.00,11.00,19.00,71.00,40.00
