url,srcFileName,ignoredMappings,ignoredElements,RMD_TP_raw_abstractMapping,RMD_TP_abstractMapping,RMD_FP_abstractMapping,RMD_FN_abstractMapping,RMD_TP_raw_programElement,RMD_TP_programElement,RMD_FP_programElement,RMD_FN_programElement,GTG_TP_raw_abstractMapping,GTG_TP_abstractMapping,GTG_FP_abstractMapping,GTG_FN_abstractMapping,GTG_TP_raw_programElement,GTG_TP_programElement,GTG_FP_programElement,GTG_FN_programElement,GTS_TP_raw_abstractMapping,GTS_TP_abstractMapping,GTS_FP_abstractMapping,GTS_FN_abstractMapping,GTS_TP_raw_programElement,GTS_TP_programElement,GTS_FP_programElement,GTS_FN_programElement,IJM_TP_raw_abstractMapping,IJM_TP_abstractMapping,IJM_FP_abstractMapping,IJM_FN_abstractMapping,IJM_TP_raw_programElement,IJM_TP_programElement,IJM_FP_programElement,IJM_FN_programElement,MTD_TP_raw_abstractMapping,MTD_TP_abstractMapping,MTD_FP_abstractMapping,MTD_FN_abstractMapping,MTD_TP_raw_programElement,MTD_TP_programElement,MTD_FP_programElement,MTD_FN_programElement,GT2_TP_raw_abstractMapping,GT2_TP_abstractMapping,GT2_FP_abstractMapping,GT2_FN_abstractMapping,GT2_TP_raw_programElement,GT2_TP_programElement,GT2_FP_programElement,GT2_FN_programElement
https://github.com/JetBrains/intellij-community/commit/a9379ee529ed87e28c0736c3c6657dcd6a0680e4,platform.util.testSrc.com.intellij.openapi.util.io.FileUtilHeavyTest,114,33,114,0,0,0,34,1,0,0,114,0,0,0,34,1,0,0,114,0,0,0,34,1,0,0,114,0,0,0,34,1,0,0,114,0,0,0,34,1,0,0,114,0,0,0,34,1,0,0
https://github.com/JetBrains/intellij-community/commit/a97341973c3b683d62d1422e5404ed5c7ccf45f8,plugins.javaFX.javaFX-CE.testSrc.org.jetbrains.plugins.javaFX.fxml.JavaFXRenameTest,41,12,41,0,0,0,13,1,0,0,41,0,0,0,13,1,0,0,41,0,0,0,13,1,0,0,41,0,0,0,13,1,0,0,41,0,0,0,13,1,0,0,41,0,0,0,13,1,0,0
https://github.com/JetBrains/intellij-community/commit/a97341973c3b683d62d1422e5404ed5c7ccf45f8,plugins.javaFX.src.org.jetbrains.plugins.javaFX.fxml.refs.FxmlReferencesContributor,71,15,81,10,0,0,20,5,0,0,80,9,1,1,20,5,0,0,78,7,1,3,20,5,0,0,79,8,2,2,20,5,0,0,78,7,3,3,19,4,1,1,80,9,1,1,20,5,0,0
https://github.com/JetBrains/intellij-community/commit/af618666043f21b3db7e6a1be2aa225ae0f432b4,platform.platform-impl.src.com.intellij.openapi.editor.impl.EditorGutterComponentImpl,1009,155,1039,30,0,0,158,3,0,0,1039,30,0,0,158,3,0,0,1039,30,0,0,158,3,0,0,1039,30,0,0,158,3,0,0,1039,30,0,0,157,2,1,1,1039,30,0,0,158,3,0,0
https://github.com/JetBrains/intellij-community/commit/d71154ed21e2d5c65bb0ddb000bcb04ca5735048,platform.platform-impl.src.org.jetbrains.io.JsonReaderEx,963,108,963,0,0,0,110,2,0,0,963,0,0,0,110,2,0,0,963,0,0,0,110,2,0,0,963,0,0,0,110,2,0,0,963,0,0,0,110,2,0,0,963,0,0,0,110,2,0,0
https://github.com/JetBrains/intellij-community/commit/d71154ed21e2d5c65bb0ddb000bcb04ca5735048,platform.script-debugger.backend.src.org.jetbrains.debugger.sourcemap.SourceResolver,89,22,133,44,0,0,24,2,0,0,133,44,0,0,24,2,0,0,133,44,0,0,24,2,0,0,133,44,0,0,24,2,0,0,133,44,0,0,23,1,1,1,133,44,0,0,24,2,0,0
https://github.com/JetBrains/intellij-community/commit/e1625136ba12907696ef4c6e922ce073293f3a2c,plugins.maven.src.main.java.org.jetbrains.idea.maven.project.MavenProject,629,145,657,28,0,0,147,2,0,0,653,24,1,4,147,2,0,0,656,27,1,1,147,2,0,0,647,18,1,10,147,2,0,0,645,16,7,12,146,1,1,1,647,18,1,10,147,2,0,0
https://github.com/JetBrains/intellij-community/commit/e1f0dbc2f09541fc64ce88ee22d8f8f4648004fe,plugins.maven.src.main.java.org.jetbrains.idea.maven.utils.library.RepositoryAttachHandler,226,20,247,21,0,0,23,3,0,0,245,19,2,2,22,2,1,1,244,18,2,3,22,2,1,1,234,8,1,13,22,2,0,1,246,20,1,1,22,2,1,1,244,18,2,3,22,2,1,1
https://github.com/JetBrains/intellij-plugins/commit/0df7cb00757fe0d4fac8d8b0d5fc46af95feb238,Dart.src.com.jetbrains.lang.dart.analyzer.DartAnalysisServerService,707,153,707,0,0,0,155,2,0,0,707,0,0,0,155,2,0,0,707,0,0,0,155,2,0,0,707,0,0,0,155,2,0,0,707,0,0,0,155,2,0,0,707,0,0,0,155,2,0,0
https://github.com/JetBrains/intellij-plugins/commit/0df7cb00757fe0d4fac8d8b0d5fc46af95feb238,Dart.src.com.jetbrains.lang.dart.resolve.DartResolver,154,10,173,19,0,1,12,2,0,0,171,17,1,3,12,2,0,0,171,17,2,3,12,2,0,0,170,16,1,4,12,2,0,0,170,16,3,4,11,1,1,1,169,15,1,5,12,2,0,0
https://github.com/JetBrains/intellij-plugins/commit/83b3092c1ee11b70489732f9e69b8e01c2a966f0,Dart.src.com.jetbrains.lang.dart.analyzer.DartAnalysisServerService,681,157,764,83,0,0,165,8,0,0,762,81,3,2,165,8,0,0,761,80,4,3,165,8,0,0,762,81,3,2,165,8,0,0,761,80,2,3,164,7,1,1,762,81,3,2,165,8,0,0
https://github.com/JetBrains/intellij-plugins/commit/83b3092c1ee11b70489732f9e69b8e01c2a966f0,Dart.src.com.jetbrains.lang.dart.ide.actions.AbstractDartFileProcessingAction,115,15,115,0,0,0,15,0,0,0,115,0,0,0,15,0,0,0,115,0,0,0,15,0,0,0,115,0,0,0,15,0,0,0,115,0,0,0,15,0,0,0,115,0,0,0,15,0,0,0
https://github.com/JoanZapata/android-iconify/commit/eb500cca282e39d01a9882e1d0a83186da6d1a26,android-iconify.src.main.java.com.joanzapata.android.iconify.Iconify,43,16,45,2,0,0,20,4,0,0,43,0,0,2,18,2,0,2,45,2,0,0,19,3,0,1,45,2,0,0,20,4,0,0,45,2,0,0,20,4,0,0,42,-1,0,3,15,-1,0,5
https://github.com/JoanZapata/android-iconify/commit/eb500cca282e39d01a9882e1d0a83186da6d1a26,android-iconify.src.main.java.com.joanzapata.android.iconify.Utils,17,6,65,48,0,0,9,3,0,0,61,44,0,4,9,3,0,0,60,43,0,5,9,3,0,0,59,42,1,6,9,3,0,0,58,41,2,7,8,2,1,1,58,41,1,7,8,2,1,1
https://github.com/MovingBlocks/Terasology/commit/8f63cc5c8edb8e740026447bc4827f8e8e6c34b1,engine.src.main.java.org.terasology.rendering.nui.layers.mainMenu.PreviewWorldScreen,57,26,115,58,0,1,30,4,0,0,115,58,0,1,30,4,0,0,116,59,0,0,30,4,0,0,113,56,0,3,30,4,0,0,113,56,1,3,29,3,1,1,115,58,0,1,30,4,0,0
https://github.com/MovingBlocks/Terasology/commit/dbd2d5048ae5e30fec98ddd969b6c1e91183fb65,engine.src.main.java.org.terasology.engine.modes.loadProcesses.InitialiseRemoteWorld,7,5,33,26,0,0,7,2,0,0,33,26,0,0,7,2,0,0,33,26,0,0,7,2,0,0,33,26,0,0,7,2,0,0,33,26,0,0,7,2,0,0,33,26,0,0,7,2,0,0
https://github.com/MovingBlocks/Terasology/commit/dbd2d5048ae5e30fec98ddd969b6c1e91183fb65,engine.src.main.java.org.terasology.world.chunks.remoteChunkProvider.RemoteChunkProvider,158,45,162,4,0,0,51,6,0,0,162,4,0,0,49,4,0,2,162,4,0,0,49,4,0,2,162,4,0,0,49,4,0,2,162,4,0,0,49,4,0,2,162,4,0,0,49,4,0,2
https://github.com/Netflix/eureka/commit/1cacbe2ad700275bc575234ff2b32ee0d6493817,eureka-client.src.main.java.com.netflix.discovery.DiscoveryClient,1036,122,1041,5,0,0,125,3,0,0,1039,3,1,2,124,2,0,1,1040,4,1,1,125,3,0,0,1038,2,1,3,125,3,0,0,1037,1,2,4,124,2,1,1,1040,4,0,1,125,3,0,0
https://github.com/Netflix/eureka/commit/1cacbe2ad700275bc575234ff2b32ee0d6493817,eureka-client.src.main.java.com.netflix.discovery.StatusChangeEvent,11,7,11,0,0,0,8,1,0,0,11,0,0,0,8,1,0,0,11,0,0,0,8,1,0,0,11,0,0,0,8,1,0,0,11,0,0,0,8,1,0,0,11,0,0,0,8,1,0,0
https://github.com/Netflix/eureka/commit/f6212a7e474f812f31ddbce6d4f7a7a0d498b751,eureka-client.src.main.java.com.netflix.discovery.DiscoveryClient,987,120,1038,51,0,0,123,3,0,0,1037,50,2,1,123,3,0,0,1037,50,2,1,123,3,0,0,1033,46,2,5,123,3,0,0,1032,45,2,6,123,3,0,0,1034,47,1,4,123,3,0,0
https://github.com/SonarSource/sonarqube/commit/0d9fcaa4415ee996e423a97cfe0d965586ca59a5,sonar-batch.src.main.java.org.sonar.batch.bootstrapper.Batch,70,28,81,11,0,0,31,3,0,0,78,8,1,3,30,2,1,1,79,9,1,2,30,2,1,1,78,8,0,3,31,3,0,0,78,8,2,3,30,2,1,1,78,8,1,3,30,2,1,1
https://github.com/SonarSource/sonarqube/commit/7668c875dfa7240b1ec08eb60b42107bae1b4cd3,server.sonar-server.src.main.java.org.sonar.server.computation.step.PersistComponentsStep,157,22,171,14,0,0,28,6,0,0,171,14,0,0,28,6,0,0,171,14,0,0,28,6,0,0,169,12,0,2,27,5,0,1,169,12,0,2,27,5,0,1,169,12,0,2,27,5,0,1
https://github.com/SonarSource/sonarqube/commit/7668c875dfa7240b1ec08eb60b42107bae1b4cd3,server.sonar-server.src.test.java.org.sonar.server.computation.step.PersistComponentsStepTest,250,21,322,72,0,0,25,4,0,0,322,72,0,0,25,4,0,0,322,72,0,0,25,4,0,0,322,72,0,0,25,4,0,0,320,70,2,2,25,4,0,0,322,72,0,0,25,4,0,0
https://github.com/SonarSource/sonarqube/commit/c55a8c3761e9aae9f375d312c14b1bbb9ee9c0fa,server.sonar-server.src.main.java.org.sonar.server.computation.step.PersistComponentsStep,157,22,171,14,0,0,28,6,0,0,171,14,0,0,28,6,0,0,171,14,0,0,28,6,0,0,169,12,0,2,27,5,0,1,169,12,0,2,27,5,0,1,169,12,0,2,27,5,0,1
https://github.com/SonarSource/sonarqube/commit/c55a8c3761e9aae9f375d312c14b1bbb9ee9c0fa,server.sonar-server.src.test.java.org.sonar.server.computation.step.PersistComponentsStepTest,250,21,322,72,0,0,25,4,0,0,322,72,0,0,25,4,0,0,322,72,0,0,25,4,0,0,322,72,0,0,25,4,0,0,320,70,2,2,25,4,0,0,322,72,0,0,25,4,0,0
https://github.com/VoltDB/voltdb/commit/c1359c843bd03a694f846c8140e24ed646bbb913,tests.frontend.org.voltdb.TestAdhocCreateDropIndex,0,0,118,118,6,4,3,3,0,0,106,106,4,16,3,3,0,0,102,102,8,20,3,3,0,0,91,91,22,31,3,3,0,0,98,98,8,24,2,2,1,1,94,94,22,28,3,3,0,0
https://github.com/VoltDB/voltdb/commit/c9b2006381301c99b66c50c4b31f329caac06137,src.frontend.org.voltdb.utils.PBDMMapSegment,157,32,194,37,0,0,36,4,0,0,190,33,2,4,35,3,1,1,191,34,2,3,35,3,1,1,189,32,0,5,36,4,0,0,193,36,1,1,35,3,1,1,192,35,1,2,35,3,1,1
https://github.com/VoltDB/voltdb/commit/c9b2006381301c99b66c50c4b31f329caac06137,src.frontend.org.voltdb.utils.PBDRegularSegment,214,35,240,26,0,2,38,3,0,0,241,27,1,1,37,2,1,1,236,22,1,6,37,2,1,1,239,25,0,3,38,3,0,0,241,27,1,1,37,2,1,1,241,27,1,1,37,2,1,1
https://github.com/VoltDB/voltdb/commit/cfc54e8afa7ee7d5376525a84559e90b21487ccf,src.frontend.org.voltdb.importclient.kafka.KafkaStreamImporter,184,66,497,313,0,0,76,10,0,0,454,270,13,43,75,9,0,1,449,265,14,48,75,9,0,1,445,261,19,52,76,10,0,0,443,259,38,54,76,10,0,0,451,267,17,46,75,9,0,1
https://github.com/VoltDB/voltdb/commit/d47e58f9bbce9a816378e8a7930c1de67a864c29,src.frontend.org.voltdb.ImportHandler,54,22,61,7,0,0,24,2,0,0,60,6,1,1,23,1,1,1,60,6,1,1,23,1,1,1,57,3,1,4,24,2,0,0,60,6,1,1,23,1,1,1,60,6,1,1,23,1,1,1
https://github.com/VoltDB/voltdb/commit/d47e58f9bbce9a816378e8a7930c1de67a864c29,src.frontend.org.voltdb.InternalConnectionHandler,9,9,74,65,0,0,11,2,0,0,74,65,0,0,11,2,0,0,73,64,0,1,11,2,0,0,74,65,0,0,11,2,0,0,74,65,0,0,11,2,0,0,74,65,0,0,11,2,0,0
https://github.com/WhisperSystems/Signal-Android/commit/f0b2cc559026871c1b4d8e008666afb590553004,src.org.thoughtcrime.securesms.notifications.MessageNotifier,243,24,293,50,0,0,26,2,0,0,292,49,0,1,26,2,0,0,292,49,0,1,26,2,0,0,293,50,0,0,26,2,0,0,293,50,0,0,26,2,0,0,293,50,0,0,26,2,0,0
https://github.com/WhisperSystems/Signal-Android/commit/f0b2cc559026871c1b4d8e008666afb590553004,src.org.thoughtcrime.securesms.notifications.NotificationState,28,10,41,13,0,0,12,2,0,0,39,11,2,2,11,1,1,1,39,11,2,2,11,1,1,1,39,11,2,2,12,2,0,0,40,12,1,1,11,1,1,1,40,12,1,1,11,1,1,1
https://github.com/abarisain/dmix/commit/885771d57c97bd2dd48951e8aeaaa87ceb87532b,MPDroid.src.main.java.com.namelessdev.mpdroid.widgets.WidgetHelperService,4,5,15,11,0,0,8,3,0,0,13,9,0,2,7,2,0,1,14,10,0,1,7,2,0,1,10,6,1,5,8,3,0,0,11,7,2,4,7,2,1,1,7,3,2,8,7,2,0,1
https://github.com/apache/camel/commit/ab1d1dd78fe53edb50c4ede447e4ac5a55ee2ac9,components.camel-sjms.src.main.java.org.apache.camel.component.sjms.consumer.AbstractMessageHandler,35,25,67,32,0,0,27,2,0,0,67,32,0,0,27,2,0,0,67,32,0,0,27,2,0,0,67,32,0,0,27,2,0,0,67,32,0,0,27,2,0,0,67,32,0,0,27,2,0,0
https://github.com/apache/camel/commit/ab1d1dd78fe53edb50c4ede447e4ac5a55ee2ac9,components.camel-sjms.src.main.java.org.apache.camel.component.sjms.jms.JmsMessageHelper,325,17,403,78,0,0,20,3,0,0,401,76,0,2,19,2,0,1,402,77,1,1,19,2,1,1,402,77,1,1,20,3,0,0,402,77,1,1,19,2,1,1,402,77,1,1,19,2,1,1
https://github.com/apache/camel/commit/cb0935e3af05b333b5c85a4fb3b1846836218f11,components.camel-quartz2.src.main.java.org.apache.camel.component.quartz2.QuartzComponent,177,36,212,35,0,0,39,3,0,0,212,35,0,0,39,3,0,0,212,35,0,0,39,3,0,0,212,35,0,0,39,3,0,0,210,33,2,2,38,2,1,1,212,35,0,0,39,3,0,0
https://github.com/apache/cassandra/commit/1a2c1bcdc7267abec9b19d77726aedbb045d79a8,test.unit.org.apache.cassandra.db.compaction.CompactionsCQLTest,0,0,6,6,10,0,1,1,1,0,6,6,11,0,1,1,1,0,6,6,10,0,1,1,1,0,3,3,8,3,1,1,1,0,6,6,12,0,1,1,1,0,6,6,11,0,1,1,0,0
https://github.com/apache/cassandra/commit/2b0a8f6bdac621badabcb9921c077260f2470c26,src.java.org.apache.cassandra.db.RowUpdateBuilder,150,45,166,16,0,0,49,4,0,0,165,15,1,1,48,3,1,1,163,13,2,3,48,3,1,1,165,15,0,1,49,4,0,0,165,15,1,1,48,3,1,1,165,15,1,1,48,3,1,1
https://github.com/apache/cassandra/commit/2b0a8f6bdac621badabcb9921c077260f2470c26,test.unit.org.apache.cassandra.db.PartitionTest,58,9,70,12,0,0,11,2,0,0,70,12,0,0,11,2,0,0,69,11,0,1,11,2,0,0,70,12,0,0,11,2,0,0,70,12,0,0,11,2,0,0,70,12,0,0,11,2,0,0
https://github.com/apache/cassandra/commit/4fcd7d4d366d001cf5f1f7d926c608c902e3f0af,test.unit.org.apache.cassandra.locator.DynamicEndpointSnitchTest,33,2,62,29,0,0,12,10,0,0,33,0,0,29,3,1,0,9,33,0,0,29,3,1,0,9,33,0,0,29,3,1,0,9,33,0,0,29,2,0,1,10,33,0,0,29,3,1,0,9
https://github.com/apache/commons-lang/commit/d9a2c69a9d1db6072e1d7b7ea4fcbd5c15d20b5d,src.main.java.org.apache.commons.lang3.time.DateUtils,458,78,462,4,0,0,80,2,0,0,462,4,0,0,80,2,0,0,462,4,0,0,80,2,0,0,462,4,0,0,80,2,0,0,462,4,0,0,80,2,0,0,462,4,0,0,80,2,0,0
https://github.com/apache/commons-lang/commit/d9a2c69a9d1db6072e1d7b7ea4fcbd5c15d20b5d,src.test.java.org.apache.commons.lang3.time.DateUtilsTest,871,97,896,25,0,0,104,7,0,0,888,17,1,8,101,4,0,3,888,17,1,8,101,4,0,3,891,20,1,5,101,4,0,3,891,20,1,5,101,4,0,3,888,17,1,8,101,4,0,3
https://github.com/apache/drill/commit/711992f22ae6d6dfc43bdb4c01bf8f921d175b38,exec.jdbc.src.main.java.org.apache.drill.jdbc.impl.DrillCursor,21,18,80,59,0,0,22,4,0,0,76,55,1,4,21,3,1,1,76,55,2,4,21,3,1,1,71,50,0,9,22,4,0,0,75,54,1,5,22,4,0,0,76,55,1,4,21,3,1,1
https://github.com/apache/drill/commit/711992f22ae6d6dfc43bdb4c01bf8f921d175b38,exec.jdbc.src.main.java.org.apache.drill.jdbc.impl.DrillResultSetImpl,137,43,150,13,0,0,45,2,0,0,150,13,0,0,45,2,0,0,150,13,0,0,45,2,0,0,150,13,0,0,45,2,0,0,150,13,0,0,45,2,0,0,150,13,0,0,45,2,0,0
https://github.com/apache/giraph/commit/add1d4f07c925b8a9044cb3aa5bb4abdeaf49fc7,giraph-core.src.main.java.org.apache.giraph.writable.kryo.HadoopKryo,84,27,116,32,0,0,29,2,0,0,111,27,1,5,29,2,0,0,116,32,0,0,29,2,0,0,111,27,1,5,29,2,0,0,111,27,1,5,28,1,1,1,111,27,1,5,29,2,0,0
https://github.com/apache/giraph/commit/add1d4f07c925b8a9044cb3aa5bb4abdeaf49fc7,giraph-core.src.test.java.org.apache.giraph.writable.kryo.KryoWritableTest,83,29,83,0,0,0,30,1,0,0,83,0,0,0,30,1,0,0,83,0,0,0,30,1,0,0,83,0,0,0,30,1,0,0,83,0,0,0,30,1,0,0,83,0,0,0,30,1,0,0
https://github.com/apache/hive/commit/240097b78b70172e1cf9bc37876a566ddfb9e115,ql.src.java.org.apache.hadoop.hive.ql.io.orc.OrcRecordUpdater,268,96,270,2,0,0,98,2,0,0,268,0,0,2,97,1,0,1,268,0,0,2,97,1,0,1,268,0,0,2,97,1,0,1,268,0,0,2,97,1,0,1,268,0,0,2,97,1,0,1
https://github.com/apache/hive/commit/240097b78b70172e1cf9bc37876a566ddfb9e115,ql.src.java.org.apache.hadoop.hive.ql.io.orc.RecordReaderFactory,165,7,176,11,0,0,10,3,0,0,174,9,0,2,9,2,0,1,174,9,0,2,9,2,0,1,174,9,0,2,9,2,0,1,174,9,0,2,9,2,0,1,174,9,0,2,9,2,0,1
https://github.com/apache/hive/commit/4ccc0c37aabbd90ecaa36fcc491e2270e7e9bea6,hcatalog.core.src.main.java.org.apache.hive.hcatalog.mapreduce.PartInfo,32,24,97,65,0,0,27,3,0,0,94,62,3,3,25,1,2,2,94,62,3,3,25,1,2,2,95,63,0,2,27,3,0,0,95,63,2,2,26,2,1,1,94,62,3,3,25,1,2,2
https://github.com/apache/hive/commit/5f78f9ef1e6c798849d34cc66721e6c1d9709b6f,ql.src.java.org.apache.hadoop.hive.ql.io.orc.OrcInputFormat,510,154,626,116,0,0,161,7,0,0,624,114,2,2,159,5,2,2,624,114,2,2,159,5,2,2,622,112,0,4,161,7,0,0,622,112,4,4,159,5,2,2,624,114,2,2,159,5,2,2
https://github.com/apache/hive/commit/5f78f9ef1e6c798849d34cc66721e6c1d9709b6f,ql.src.test.org.apache.hadoop.hive.ql.io.orc.TestInputOutputFormat,971,141,989,18,0,0,143,2,0,0,989,18,0,0,143,2,0,0,989,18,0,0,143,2,0,0,989,18,0,0,143,2,0,0,989,18,0,0,143,2,0,0,989,18,0,0,143,2,0,0
https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a,ql.src.java.org.apache.hadoop.hive.ql.parse.CalcitePlanner,1502,85,1585,83,0,0,89,4,0,0,1575,73,9,10,88,3,1,1,1575,73,6,10,88,3,1,1,1574,72,1,11,89,4,0,0,1580,78,6,5,88,3,1,1,1580,78,3,5,88,3,1,1
https://github.com/apache/hive/commit/f664789737d516ac664462732664121acc111a1e,hcatalog.webhcat.svr.src.main.java.org.apache.hive.hcatalog.templeton.AppConfig,142,90,165,23,0,0,92,2,0,0,164,22,1,1,91,1,1,1,164,22,1,1,91,1,1,1,156,14,2,9,92,2,0,0,164,22,1,1,91,1,1,1,164,22,1,1,91,1,1,1
https://github.com/apache/hive/commit/f664789737d516ac664462732664121acc111a1e,hcatalog.webhcat.svr.src.main.java.org.apache.hive.hcatalog.templeton.SecureProxySupport,45,18,71,26,0,0,21,3,0,0,71,26,0,0,21,3,0,0,71,26,0,0,21,3,0,0,71,26,0,0,21,3,0,0,71,26,0,0,21,3,0,0,71,26,0,0,21,3,0,0
https://github.com/apache/pig/commit/7a1659c12d76b510809dea1dea1f5100bcf4cd60,src.org.apache.pig.backend.hadoop.executionengine.spark.SparkLauncher,272,25,329,57,0,0,29,4,0,0,328,56,1,1,29,4,0,0,328,56,1,1,29,4,0,0,328,56,1,1,29,4,0,0,328,56,2,1,28,3,1,1,328,56,2,1,29,4,0,0
https://github.com/apache/pig/commit/92dce401344a28ff966ad4cf3dd969a676852315,src.org.apache.pig.builtin.OrcStorage,383,56,419,36,0,0,59,3,0,0,419,36,0,0,59,3,0,0,418,35,0,1,59,3,0,0,419,36,0,0,59,3,0,0,419,36,0,0,58,2,1,1,419,36,0,0,59,3,0,0
https://github.com/apache/pig/commit/92dce401344a28ff966ad4cf3dd969a676852315,src.org.apache.pig.impl.util.Utils,314,50,322,8,0,3,53,3,0,0,318,4,4,7,51,1,1,2,318,4,3,7,51,1,2,2,319,5,1,6,53,3,0,0,318,4,6,7,51,1,2,2,318,4,5,7,51,1,2,2
https://github.com/apereo/cas/commit/7fb0d1ce3b6583013e81ac05eb9afb15d20eab7f,cas-server-support-spnego.src.main.java.org.jasig.cas.support.spnego.authentication.principal.SpnegoCredential,42,19,53,11,0,0,22,3,0,0,53,11,0,0,21,2,0,1,53,11,0,0,21,2,0,1,53,11,0,0,21,2,0,1,53,11,0,0,21,2,0,1,53,11,0,0,21,2,0,1
https://github.com/apereo/cas/commit/7fb0d1ce3b6583013e81ac05eb9afb15d20eab7f,cas-server-support-spnego.src.main.java.org.jasig.cas.support.spnego.util.SpnegoConstants,0,7,0,0,0,0,9,2,0,0,0,0,0,0,8,1,0,1,0,0,0,0,8,1,0,1,0,0,0,0,8,1,0,1,0,0,0,0,8,1,0,1,0,0,0,0,8,1,0,1
https://github.com/assertj/assertj/commit/b36ab386559d04db114db8edd87c8d4cbf850c12,src.main.java.org.assertj.core.api.Assertions,19,10,217,198,0,0,110,100,0,0,19,0,0,198,11,1,0,99,19,0,0,198,11,1,0,99,19,0,0,198,11,1,0,99,19,0,0,198,11,1,0,99,19,0,0,198,11,1,0,99
https://github.com/assertj/assertj/commit/b36ab386559d04db114db8edd87c8d4cbf850c12,src.main.java.org.assertj.core.api.BDDAssertions,105,54,105,0,0,0,54,0,0,0,105,0,0,0,54,0,0,0,105,0,0,0,54,0,0,0,105,0,0,0,54,0,0,0,105,0,0,0,54,0,0,0,105,0,0,0,54,0,0,0
https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9,src.org.jgroups.auth.FixedMembershipToken,11,8,39,28,0,1,14,6,0,0,35,24,4,5,14,6,0,0,30,19,8,10,14,6,0,0,32,21,2,8,14,6,0,0,30,19,4,10,13,5,1,1,31,20,2,9,14,6,0,0
https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9,tests.junit-functional.org.jgroups.protocols.AUTHTest,58,8,58,0,0,0,9,1,0,0,58,0,0,0,9,1,0,0,58,0,0,0,9,1,0,0,58,0,0,0,9,1,0,0,58,0,0,0,9,1,0,0,58,0,0,0,9,1,0,0
https://github.com/bitcoinj/bitcoinj/commit/95bfa40630e34f6f369e0055d9f37f49bca60247,core.src.main.java.org.bitcoinj.core.Peer,789,122,806,17,0,0,124,2,0,0,805,16,1,1,123,1,1,1,805,16,1,1,123,1,1,1,798,9,0,8,124,2,0,0,805,16,1,1,123,1,1,1,805,16,1,1,123,1,1,1
https://github.com/brettwooldridge/HikariCP/commit/cd8c4d578a609bdd6395d3a8c49bfd19ed700dea,src.main.java.com.zaxxer.hikari.util.ClockSource,6,8,26,20,0,0,21,13,0,0,6,0,0,20,9,1,0,12,6,0,0,20,9,1,0,12,6,0,0,20,9,1,0,12,6,0,0,20,9,1,0,12,6,0,0,20,9,1,0,12
https://github.com/brettwooldridge/HikariCP/commit/e19c6874431dc2c3046436c2ac249a0ab2ef3457,hikaricp-common.src.main.java.com.zaxxer.hikari.proxy.ConnectionProxy,108,44,149,41,0,0,46,2,0,0,148,40,1,1,46,2,0,0,148,40,0,1,46,2,0,0,142,34,0,7,46,2,0,0,142,34,1,7,45,1,1,1,142,34,0,7,46,2,0,0
https://github.com/brianfrankcooper/YCSB/commit/0b024834549c53512ef18bce89f60ef9225d4819,core.src.main.java.com.yahoo.ycsb.Client,116,33,412,296,0,0,37,4,0,0,403,287,2,9,37,4,0,0,403,287,1,9,37,4,0,0,394,278,2,18,37,4,0,0,390,274,7,22,36,3,1,1,402,286,2,10,37,4,0,0
https://github.com/brianfrankcooper/YCSB/commit/0b024834549c53512ef18bce89f60ef9225d4819,core.src.main.java.com.yahoo.ycsb.workloads.CoreWorkload,177,70,257,80,0,0,72,2,0,0,257,80,0,0,72,2,0,0,257,80,0,0,72,2,0,0,257,80,0,0,72,2,0,0,257,80,0,0,72,2,0,0,257,80,0,0,72,2,0,0
https://github.com/bumptech/glide/commit/0d4b27952751de0caab01774048c3e0ec74824ce,library.src.main.java.com.bumptech.glide.request.target.ImageViewTarget,22,8,31,9,0,0,12,4,0,0,31,9,0,0,12,4,0,0,31,9,0,0,12,4,0,0,31,9,0,0,12,4,0,0,31,9,0,0,12,4,0,0,31,9,0,0,12,4,0,0
https://github.com/bumptech/glide/commit/0d4b27952751de0caab01774048c3e0ec74824ce,library.src.main.java.com.bumptech.glide.request.target.ViewTarget,95,29,130,35,0,0,34,5,0,0,130,35,0,0,34,5,0,0,130,35,0,0,34,5,0,0,130,35,0,0,34,5,0,0,130,35,0,0,33,4,1,1,130,35,0,0,34,5,0,0
https://github.com/checkstyle/checkstyle/commit/5a9b7249e3d092a78ac8e7d48aeeb62bf1c44e20,src.main.java.com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheck,15,10,34,19,1,5,12,2,0,0,37,22,2,2,11,1,1,1,35,20,1,4,11,1,1,1,34,19,0,5,12,2,0,0,35,20,3,4,11,1,1,1,33,18,4,6,11,1,1,1
https://github.com/checkstyle/checkstyle/commit/c9c475a6c7a8cb728ba1c091b386db46f11a781f,src.main.java.com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck,58,16,94,36,0,0,19,3,0,0,93,35,0,1,19,3,0,0,93,35,0,1,19,3,0,0,90,32,2,4,19,3,0,0,94,36,0,0,19,3,0,0,92,34,0,2,19,3,0,0
